regime,alt_km,delta,sigma_h_km,sigma_v_km,kappa_h,advection_ms,patch_air_mass_kg,heating_fraction,E_thermal_min_J,tau_diff_s,tau_adv_s,transport_survivable_1h,classification
storm,500,5.0,1000.0,30.0,100000.0,100.0,1576447.8326811679,0.8333333333333334,131896135334.32439,5000000.0,10000.0,True,thermodynamically_conceivable
storm,500,5.0,1000.0,30.0,100000.0,300.0,1576447.8326811679,0.8333333333333334,131896135334.32439,5000000.0,3333.3333333333335,False,transport_limited
storm,500,5.0,1000.0,30.0,1000000.0,0.0,1576447.8326811679,0.8333333333333334,131896135334.32439,500000.0,inf,True,thermodynamically_conceivable
storm,500,5.0,1000.0,30.0,1000000.0,100.0,1576447.8326811679,0.8333333333333334,131896135334.32439,500000.0,10000.0,True,thermodynamically_conceivable
storm,500,5.0,1000.0,30.0,1000000.0,300.0,1576447.8326811679,0.8333333333333334,131896135334.32439,500000.0,3333.3333333333335,False,transport_limited
storm,500,20.0,50.0,30.0,1000.0,0.0,3941.1195817029197,0.9523809523809523,376846100.9552125,1250000.0,inf,True,thermodynamically_conceivable
storm,500,20.0,50.0,30.0,1000.0,100.0,3941.1195817029197,0.9523809523809523,376846100.9552125,1250000.0,500.0,False,transport_limited
storm,500,20.0,50.0,30.0,1000.0,300.0,3941.1195817029197,0.9523809523809523,376846100.9552125,1250000.0,166.66666666666666,False,transport_limited
storm,500,20.0,50.0,30.0,100000.0,0.0,3941.1195817029197,0.9523809523809523,376846100.9552125,12500.0,inf,True,thermodynamically_conceivable
storm,500,20.0,50.0,30.0,100000.0,100.0,3941.1195817029197,0.9523809523809523,376846100.9552125,12500.0,500.0,False,transport_limited
storm,500,20.0,50.0,30.0,100000.0,300.0,3941.1195817029197,0.9523809523809523,376846100.9552125,12500.0,166.66666666666666,False,transport_limited
storm,500,20.0,50.0,30.0,1000000.0,0.0,3941.1195817029197,0.9523809523809523,376846100.9552125,1250.0,inf,False,transport_limited
storm,500,20.0,50.0,30.0,1000000.0,100.0,3941.1195817029197,0.9523809523809523,376846100.9552125,1250.0,500.0,False,transport_limited
storm,500,20.0,50.0,30.0,1000000.0,300.0,3941.1195817029197,0.9523809523809523,376846100.9552125,1250.0,166.66666666666666,False,transport_limited
storm,500,20.0,200.0,30.0,1000.0,0.0,63057.913307246716,0.9523809523809523,6029537615.2834,20000000.0,inf,True,thermodynamically_conceivable
storm,500,20.0,200.0,30.0,1000.0,100.0,63057.913307246716,0.9523809523809523,6029537615.2834,20000000.0,2000.0,False,transport_limited
storm,500,20.0,200.0,30.0,1000.0,300.0,63057.913307246716,0.9523809523809523,6029537615.2834,20000000.0,666.6666666666666,False,transport_limited
storm,500,20.0,200.0,30.0,100000.0,0.0,63057.913307246716,0.9523809523809523,6029537615.2834,200000.0,inf,True,thermodynamically_conceivable
storm,500,20.0,200.0,30.0,100000.0,100.0,63057.913307246716,0.9523809523809523,6029537615.2834,200000.0,2000.0,False,transport_limited
storm,500,20.0,200.0,30.0,100000.0,300.0,63057.913307246716,0.9523809523809523,6029537615.2834,200000.0,666.6666666666666,False,transport_limited
storm,500,20.0,200.0,30.0,1000000.0,0.0,63057.913307246716,0.9523809523809523,6029537615.2834,20000.0,inf,True,thermodynamically_conceivable
storm,500,20.0,200.0,30.0,1000000.0,100.0,63057.913307246716,0.9523809523809523,6029537615.2834,20000.0,2000.0,False,transport_limited
storm,500,20.0,200.0,30.0,1000000.0,300.0,63057.913307246716,0.9523809523809523,6029537615.2834,20000.0,666.6666666666666,False,transport_limited
storm,500,20.0,1000.0,30.0,1000.0,0.0,1576447.8326811679,0.9523809523809523,150738440382.085,500000000.0,inf,True,thermodynamically_conceivable
storm,500,20.0,1000.0,30.0,1000.0,100.0,1576447.8326811679,0.9523809523809523,150738440382.085,500000000.0,10000.0,True,thermodynamically_conceivable
storm,500,20.0,1000.0,30.0,1000.0,300.0,1576447.8326811679,0.9523809523809523,150738440382.085,500000000.0,3333.3333333333335,False,transport_limited
storm,500,20.0,1000.0,30.0,100000.0,0.0,1576447.8326811679,0.9523809523809523,150738440382.085,5000000.0,inf,True,thermodynamically_conceivable
storm,500,20.0,1000.0,30.0,100000.0,100.0,1576447.8326811679,0.9523809523809523,150738440382.085,5000000.0,10000.0,True,thermodynamically_conceivable
storm,500,20.0,1000.0,30.0,100000.0,300.0,1576447.8326811679,0.9523809523809523,150738440382.085,5000000.0,3333.3333333333335,False,transport_limited
storm,500,20.0,1000.0,30.0,1000000.0,0.0,1576447.8326811679,0.9523809523809523,150738440382.085,500000.0,inf,True,thermodynamically_conceivable
storm,500,20.0,1000.0,30.0,1000000.0,100.0,1576447.8326811679,0.9523809523809523,150738440382.085,500000.0,10000.0,True,thermodynamically_conceivable
storm,500,20.0,1000.0,30.0,1000000.0,300.0,1576447.8326811679,0.9523809523809523,150738440382.085,500000.0,3333.3333333333335,False,transport_limited
storm,600,1.0,50.0,30.0,1000.0,0.0,1181.97606417029,0.5,59335198.421348564,1250000.0,inf,True,thermodynamically_conceivable
storm,600,1.0,50.0,30.0,1000.0,100.0,1181.97606417029,0.5,59335198.421348564,1250000.0,500.0,False,transport_limited
storm,600,1.0,50.0,30.0,1000.0,300.0,1181.97606417029,0.5,59335198.421348564,1250000.0,166.66666666666666,False,transport_limited
storm,600,1.0,50.0,30.0,100000.0,0.0,1181.97606417029,0.5,59335198.421348564,12500.0,inf,True,thermodynamically_conceivable
storm,600,1.0,50.0,30.0,100000.0,100.0,1181.97606417029,0.5,59335198.421348564,12500.0,500.0,False,transport_limited
storm,600,1.0,50.0,30.0,100000.0,300.0,1181.97606417029,0.5,59335198.421348564,12500.0,166.66666666666666,False,transport_limited
storm,600,1.0,50.0,30.0,1000000.0,0.0,1181.97606417029,0.5,59335198.421348564,1250.0,inf,False,transport_limited
storm,600,1.0,50.0,30.0,1000000.0,100.0,1181.97606417029,0.5,59335198.421348564,1250.0,500.0,False,transport_limited
storm,600,1.0,50.0,30.0,1000000.0,300.0,1181.97606417029,0.5,59335198.421348564,1250.0,166.66666666666666,False,transport_limited
storm,600,1.0,200.0,30.0,1000.0,0.0,18911.61702672464,0.5,949363174.741577,20000000.0,inf,True,thermodynamically_conceivable
storm,600,1.0,200.0,30.0,1000.0,100.0,18911.61702672464,0.5,949363174.741577,20000000.0,2000.0,False,transport_limited
storm,600,1.0,200.0,30.0,1000.0,300.0,18911.61702672464,0.5,949363174.741577,20000000.0,666.6666666666666,False,transport_limited
storm,600,1.0,200.0,30.0,100000.0,0.0,18911.61702672464,0.5,949363174.741577,200000.0,inf,True,thermodynamically_conceivable
storm,600,1.0,200.0,30.0,100000.0,100.0,18911.61702672464,0.5,949363174.741577,200000.0,2000.0,False,transport_limited
storm,600,1.0,200.0,30.0,100000.0,300.0,18911.61702672464,0.5,949363174.741577,200000.0,666.6666666666666,False,transport_limited
storm,600,1.0,200.0,30.0,1000000.0,0.0,18911.61702672464,0.5,949363174.741577,20000.0,inf,True,thermodynamically_conceivable
storm,600,1.0,200.0,30.0,1000000.0,100.0,18911.61702672464,0.5,949363174.741577,20000.0,2000.0,False,transport_limited
storm,600,1.0,200.0,30.0,1000000.0,300.0,18911.61702672464,0.5,949363174.741577,20000.0,666.6666666666666,False,transport_limited
storm,600,1.0,1000.0,30.0,1000.0,0.0,472790.4256681161,0.5,23734079368.539425,500000000.0,inf,True,thermodynamically_conceivable
storm,600,1.0,1000.0,30.0,1000.0,100.0,472790.4256681161,0.5,23734079368.539425,500000000.0,10000.0,True,thermodynamically_conceivable
storm,600,1.0,1000.0,30.0,1000.0,300.0,472790.4256681161,0.5,23734079368.539425,500000000.0,3333.3333333333335,False,transport_limited
storm,600,1.0,1000.0,30.0,100000.0,0.0,472790.4256681161,0.5,23734079368.539425,5000000.0,inf,True,thermodynamically_conceivable
storm,600,1.0,1000.0,30.0,100000.0,100.0,472790.4256681161,0.5,23734079368.539425,5000000.0,10000.0,True,thermodynamically_conceivable
storm,600,1.0,1000.0,30.0,100000.0,300.0,472790.4256681161,0.5,23734079368.539425,5000000.0,3333.3333333333335,False,transport_limited
storm,600,1.0,1000.0,30.0,1000000.0,0.0,472790.4256681161,0.5,23734079368.539425,500000.0,inf,True,thermodynamically_conceivable
storm,600,1.0,1000.0,30.0,1000000.0,100.0,472790.4256681161,0.5,23734079368.539425,500000.0,10000.0,True,thermodynamically_conceivable
storm,600,1.0,1000.0,30.0,1000000.0,300.0,472790.4256681161,0.5,23734079368.539425,500000.0,3333.3333333333335,False,transport_limited
storm,600,5.0,50.0,30.0,1000.0,0.0,1181.97606417029,0.8333333333333334,98891997.36891428,1250000.0,inf,True,thermodynamically_conceivable
storm,600,5.0,50.0,30.0,1000.0,100.0,1181.97606417029,0.8333333333333334,98891997.36891428,1250000.0,500.0,False,transport_limited
storm,600,5.0,50.0,30.0,1000.0,300.0,1181.97606417029,0.8333333333333334,98891997.36891428,1250000.0,166.66666666666666,False,transport_limited
storm,600,5.0,50.0,30.0,100000.0,0.0,1181.97606417029,0.8333333333333334,98891997.36891428,12500.0,inf,True,thermodynamically_conceivable
storm,600,5.0,50.0,30.0,100000.0,100.0,1181.97606417029,0.8333333333333334,98891997.36891428,12500.0,500.0,False,transport_limited
storm,600,5.0,50.0,30.0,100000.0,300.0,1181.97606417029,0.8333333333333334,98891997.36891428,12500.0,166.66666666666666,False,transport_limited
storm,600,5.0,50.0,30.0,1000000.0,0.0,1181.97606417029,0.8333333333333334,98891997.36891428,1250.0,inf,False,transport_limited
storm,600,5.0,50.0,30.0,1000000.0,100.0,1181.97606417029,0.8333333333333334,98891997.36891428,1250.0,500.0,False,transport_limited
storm,600,5.0,50.0,30.0,1000000.0,300.0,1181.97606417029,0.8333333333333334,98891997.36891428,1250.0,166.66666666666666,False,transport_limited
storm,600,5.0,200.0,30.0,1000.0,0.0,18911.61702672464,0.8333333333333334,1582271957.9026284,20000000.0,inf,True,thermodynamically_conceivable
storm,600,5.0,200.0,30.0,1000.0,100.0,18911.61702672464,0.8333333333333334,1582271957.9026284,20000000.0,2000.0,False,transport_limited
storm,600,5.0,200.0,30.0,1000.0,300.0,18911.61702672464,0.8333333333333334,1582271957.9026284,20000000.0,666.6666666666666,False,transport_limited
storm,600,5.0,200.0,30.0,100000.0,0.0,18911.61702672464,0.8333333333333334,1582271957.9026284,200000.0,inf,True,thermodynamically_conceivable
storm,600,5.0,200.0,30.0,100000.0,100.0,18911.61702672464,0.8333333333333334,1582271957.9026284,200000.0,2000.0,False,transport_limited
storm,600,5.0,200.0,30.0,100000.0,300.0,18911.61702672464,0.8333333333333334,1582271957.9026284,200000.0,666.6666666666666,False,transport_limited
storm,600,5.0,200.0,30.0,1000000.0,0.0,18911.61702672464,0.8333333333333334,1582271957.9026284,20000.0,inf,True,thermodynamically_conceivable
storm,600,5.0,200.0,30.0,1000000.0,100.0,18911.61702672464,0.8333333333333334,1582271957.9026284,20000.0,2000.0,False,transport_limited
storm,600,5.0,200.0,30.0,1000000.0,300.0,18911.61702672464,0.8333333333333334,1582271957.9026284,20000.0,666.6666666666666,False,transport_limited
storm,600,5.0,1000.0,30.0,1000.0,0.0,472790.4256681161,0.8333333333333334,39556798947.56572,500000000.0,inf,True,thermodynamically_conceivable
storm,600,5.0,1000.0,30.0,1000.0,100.0,472790.4256681161,0.8333333333333334,39556798947.56572,500000000.0,10000.0,True,thermodynamically_conceivable
storm,600,5.0,1000.0,30.0,1000.0,300.0,472790.4256681161,0.8333333333333334,39556798947.56572,500000000.0,3333.3333333333335,False,transport_limited
storm,600,5.0,1000.0,30.0,100000.0,0.0,472790.4256681161,0.8333333333333334,39556798947.56572,5000000.0,inf,True,thermodynamically_conceivable
storm,600,5.0,1000.0,30.0,100000.0,100.0,472790.4256681161,0.8333333333333334,39556798947.56572,5000000.0,10000.0,True,thermodynamically_conceivable
storm,600,5.0,1000.0,30.0,100000.0,300.0,472790.4256681161,0.8333333333333334,39556798947.56572,5000000.0,3333.3333333333335,False,transport_limited
storm,600,5.0,1000.0,30.0,1000000.0,0.0,472790.4256681161,0.8333333333333334,39556798947.56572,500000.0,inf,True,thermodynamically_conceivable
storm,600,5.0,1000.0,30.0,1000000.0,100.0,472790.4256681161,0.8333333333333334,39556798947.56572,500000.0,10000.0,True,thermodynamically_conceivable
storm,600,5.0,1000.0,30.0,1000000.0,300.0,472790.4256681161,0.8333333333333334,39556798947.56572,500000.0,3333.3333333333335,False,transport_limited
storm,600,20.0,50.0,30.0,1000.0,0.0,1181.97606417029,0.9523809523809523,113019425.56447345,1250000.0,inf,True,thermodynamically_conceivable
storm,600,20.0,50.0,30.0,1000.0,100.0,1181.97606417029,0.9523809523809523,113019425.56447345,1250000.0,500.0,False,transport_limited
storm,600,20.0,50.0,30.0,1000.0,300.0,1181.97606417029,0.9523809523809523,113019425.56447345,1250000.0,166.66666666666666,False,transport_limited
storm,600,20.0,50.0,30.0,100000.0,0.0,1181.97606417029,0.9523809523809523,113019425.56447345,12500.0,inf,True,thermodynamically_conceivable
storm,600,20.0,50.0,30.0,100000.0,100.0,1181.97606417029,0.9523809523809523,113019425.56447345,12500.0,500.0,False,transport_limited
storm,600,20.0,50.0,30.0,100000.0,300.0,1181.97606417029,0.9523809523809523,113019425.56447345,12500.0,166.66666666666666,False,transport_limited
storm,600,20.0,50.0,30.0,1000000.0,0.0,1181.97606417029,0.9523809523809523,113019425.56447345,1250.0,inf,False,transport_limited
storm,600,20.0,50.0,30.0,1000000.0,100.0,1181.97606417029,0.9523809523809523,113019425.56447345,1250.0,500.0,False,transport_limited
storm,600,20.0,50.0,30.0,1000000.0,300.0,1181.97606417029,0.9523809523809523,113019425.56447345,1250.0,166.66666666666666,False,transport_limited
storm,600,20.0,200.0,30.0,1000.0,0.0,18911.61702672464,0.9523809523809523,1808310809.0315752,20000000.0,inf,True,thermodynamically_conceivable
storm,600,20.0,200.0,30.0,1000.0,100.0,18911.61702672464,0.9523809523809523,1808310809.0315752,20000000.0,2000.0,False,transport_limited
storm,600,20.0,200.0,30.0,1000.0,300.0,18911.61702672464,0.9523809523809523,1808310809.0315752,20000000.0,666.6666666666666,False,transport_limited
storm,600,20.0,200.0,30.0,100000.0,0.0,18911.61702672464,0.9523809523809523,1808310809.0315752,200000.0,inf,True,thermodynamically_conceivable
storm,600,20.0,200.0,30.0,100000.0,100.0,18911.61702672464,0.9523809523809523,1808310809.0315752,200000.0,2000.0,False,transport_limited
storm,600,20.0,200.0,30.0,100000.0,300.0,18911.61702672464,0.9523809523809523,1808310809.0315752,200000.0,666.6666666666666,False,transport_limited
storm,600,20.0,200.0,30.0,1000000.0,0.0,18911.61702672464,0.9523809523809523,1808310809.0315752,20000.0,inf,True,thermodynamically_conceivable
storm,600,20.0,200.0,30.0,1000000.0,100.0,18911.61702672464,0.9523809523809523,1808310809.0315752,20000.0,2000.0,False,transport_limited
storm,600,20.0,200.0,30.0,1000000.0,300.0,18911.61702672464,0.9523809523809523,1808310809.0315752,20000.0,666.6666666666666,False,transport_limited
storm,600,20.0,1000.0,30.0,1000.0,0.0,472790.4256681161,0.9523809523809523,45207770225.78938,500000000.0,inf,True,thermodynamically_conceivable
storm,600,20.0,1000.0,30.0,1000.0,100.0,472790.4256681161,0.9523809523809523,45207770225.78938,500000000.0,10000.0,True,thermodynamically_conceivable
storm,600,20.0,1000.0,30.0,1000.0,300.0,472790.4256681161,0.9523809523809523,45207770225.78938,500000000.0,3333.3333333333335,False,transport_limited
storm,600,20.0,1000.0,30.0,100000.0,0.0,472790.4256681161,0.9523809523809523,45207770225.78938,5000000.0,inf,True,thermodynamically_conceivable
storm,600,20.0,1000.0,30.0,100000.0,100.0,472790.4256681161,0.9523809523809523,45207770225.78938,5000000.0,10000.0,True,thermodynamically_conceivable
storm,600,20.0,1000.0,30.0,100000.0,300.0,472790.4256681161,0.9523809523809523,45207770225.78938,5000000.0,3333.3333333333335,False,transport_limited
storm,600,20.0,1000.0,30.0,1000000.0,0.0,472790.4256681161,0.9523809523809523,45207770225.78938,500000.0,inf,True,thermodynamically_conceivable
storm,600,20.0,1000.0,30.0,1000000.0,100.0,472790.4256681161,0.9523809523809523,45207770225.78938,500000.0,10000.0,True,thermodynamically_conceivable
storm,600,20.0,1000.0,30.0,1000000.0,300.0,472790.4256681161,0.9523809523809523,45207770225.78938,500000.0,3333.3333333333335,False,transport_limited
storm,750,1.0,50.0,30.0,1000.0,0.0,236.55694592079726,0.5,11875158.685224023,1250000.0,inf,True,thermodynamically_conceivable
storm,750,1.0,50.0,30.0,1000.0,100.0,236.55694592079726,0.5,11875158.685224023,1250000.0,500.0,False,transport_limited
storm,750,1.0,50.0,30.0,1000.0,300.0,236.55694592079726,0.5,11875158.685224023,1250000.0,166.66666666666666,False,transport_limited
storm,750,1.0,50.0,30.0,100000.0,0.0,236.55694592079726,0.5,11875158.685224023,12500.0,inf,True,thermodynamically_conceivable
storm,750,1.0,50.0,30.0,100000.0,100.0,236.55694592079726,0.5,11875158.685224023,12500.0,500.0,False,transport_limited
storm,750,1.0,50.0,30.0,100000.0,300.0,236.55694592079726,0.5,11875158.685224023,12500.0,166.66666666666666,False,transport_limited
storm,750,1.0,50.0,30.0,1000000.0,0.0,236.55694592079726,0.5,11875158.685224023,1250.0,inf,False,transport_limited
storm,750,1.0,50.0,30.0,1000000.0,100.0,236.55694592079726,0.5,11875158.685224023,1250.0,500.0,False,transport_limited
storm,750,1.0,50.0,30.0,1000000.0,300.0,236.55694592079726,0.5,11875158.685224023,1250.0,166.66666666666666,False,transport_limited
storm,750,1.0,200.0,30.0,1000.0,0.0,3784.911134732756,0.5,190002538.96358436,20000000.0,inf,True,thermodynamically_conceivable
storm,750,1.0,200.0,30.0,1000.0,100.0,3784.911134732756,0.5,190002538.96358436,20000000.0,2000.0,False,transport_limited
storm,750,1.0,200.0,30.0,1000.0,300.0,3784.911134732756,0.5,190002538.96358436,20000000.0,666.6666666666666,False,transport_limited
storm,750,1.0,200.0,30.0,100000.0,0.0,3784.911134732756,0.5,190002538.96358436,200000.0,inf,True,thermodynamically_conceivable
storm,750,1.0,200.0,30.0,100000.0,100.0,3784.911134732756,0.5,190002538.96358436,200000.0,2000.0,False,transport_limited
storm,750,1.0,200.0,30.0,100000.0,300.0,3784.911134732756,0.5,190002538.96358436,200000.0,666.6666666666666,False,transport_limited
storm,750,1.0,200.0,30.0,1000000.0,0.0,3784.911134732756,0.5,190002538.96358436,20000.0,inf,True,thermodynamically_conceivable
storm,750,1.0,200.0,30.0,1000000.0,100.0,3784.911134732756,0.5,190002538.96358436,20000.0,2000.0,False,transport_limited
storm,750,1.0,200.0,30.0,1000000.0,300.0,3784.911134732756,0.5,190002538.96358436,20000.0,666.6666666666666,False,transport_limited
storm,750,1.0,1000.0,30.0,1000.0,0.0,94622.7783683189,0.5,4750063474.089609,500000000.0,inf,True,thermodynamically_conceivable
storm,750,1.0,1000.0,30.0,1000.0,100.0,94622.7783683189,0.5,4750063474.089609,500000000.0,10000.0,True,thermodynamically_conceivable
storm,750,1.0,1000.0,30.0,1000.0,300.0,94622.7783683189,0.5,4750063474.089609,500000000.0,3333.3333333333335,False,transport_limited
storm,750,1.0,1000.0,30.0,100000.0,0.0,94622.7783683189,0.5,4750063474.089609,5000000.0,inf,True,thermodynamically_conceivable
